Date,Confirmed Cases Barisal,Case Rate Barisal,Deaths Barisal,Death Rate Barisal,Confirmed Cases Chittagong,Case Rate Chittagong,Deaths Chittagong,Death Rate Chittagong,Confirmed Cases Dhaka,Case Rate Dhaka,Deaths Dhaka,Death Rate Dhaka,Confirmed Cases Khulna,Case Rate Khulna,Deaths Khulna,Death Rate Khulna,Confirmed Cases Mymensingh,Case Rate Mymensingh,Deaths Mymensingh,Death Rate Mymensingh,Confirmed Cases Rajshahi,Case Rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed Cases Rangpur,Case Rate Rangpur,Deaths Rangpur,Death Rate Rangpur,Confirmed Cases Sylhet,Case Rate Sylhet,Deaths Sylhet,Death Rate Sylhet,Confirmed Cases Allover Bangladesh,Case Rate Allover Bangladesh,Deaths Allover Bangladesh,Death Rate Allover Bangladesh
2020-03-06,1,7.0,0,,0,,0,,3,18.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-08,1,13.0,0,,1,50.0,0,,55,40.0,0,,0,,0,,0,,0,,1,50.0,0,,0,,0,,0,,0,,0,,0,
2020-03-09,0,,0,,2,33.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-18,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0
2020-03-19,0,,0,,0,,0,,1,100.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-20,0,,0,,0,,0,,1,100.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-21,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0,0,,1,25.0
2020-03-22,0,,0,,0,,0,,1,100.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-23,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7
2020-03-24,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7,0,,1,16.7
2020-03-25,0,,1,0.0,0,,1,0.0,1,100.0,1,0.0,0,,1,0.0,0,,1,0.0,0,,1,0.0,0,,1,0.0,0,,1,0.0,0,,1,0.0
2020-03-26,0,,0,,0,,0,,1,100.0,0,5.55,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-27,0,,0,,0,,0,,1,100.0,0,11.1,0,,0,,0,,0,,0,,0,,1,100.0,0,,0,,0,,0,,0,
2020-03-31,0,,0,,0,,0,,1,100.0,0,16.65,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-04-01,0,,1,33.3,0,,1,33.3,0,,1,33.3,0,,1,33.3,0,,1,33.3,0,,1,33.3,0,,1,33.3,1,100.0,1,33.3,0,,1,33.3
2020-04-03,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,33.0,0,,0,,0,,5,2.0,0,
2020-04-04,0,,2,22.2,0,,2,22.2,17,17.0,2,22.2,0,,2,22.2,0,,2,22.2,0,,2,22.2,0,,2,22.2,1,17.0,2,22.2,9,2.0,2,22.2
2020-04-05,0,,1,5.6,0,,1,5.6,14,54.0,1,5.6,0,,1,5.6,3,16.0,1,5.6,0,,1,5.6,0,,1,5.6,2,100.0,1,5.6,18,5.0,1,5.6
2020-04-06,0,,3,8.6,0,,3,8.6,22,37.0,3,8.6,0,,3,8.6,0,,3,8.6,0,,3,8.6,2,18.0,3,8.6,0,,3,8.6,35,7.0,3,8.6
2020-04-07,0,,5,12.2,2,7.0,5,12.2,36,80.0,5,12.2,0,,5,12.2,0,,5,12.2,0,,5,12.2,4,50.0,5,12.2,0,,5,12.2,41,6.0,5,12.2
2020-04-08,1,25.0,3,5.6,6,23.0,3,5.6,110,50.0,3,5.6,0,,3,5.6,3,9.0,3,5.6,0,,3,5.6,1,13.0,3,5.6,1,3.0,3,5.6,54,6.0,3,5.6
2020-04-09,0,,1,0.9,4,12.0,1,0.9,98,61.0,1,0.9,0,,1,0.9,4,8.0,1,0.9,3,100.0,1,0.9,2,20.0,1,0.9,2,2.0,1,0.9,112,12.0,1,0.9
2020-04-10,0,,6,6.4,9,25.0,6,6.4,55,83.0,6,6.4,2,9.0,6,6.4,3,7.0,6,6.4,1,100.0,6,6.4,1,14.0,6,6.4,1,1.0,6,6.4,94,8.0,6,6.4
2020-04-11,2,13.0,3,5.2,6,50.0,3,5.2,34,69.0,3,5.2,1,3.0,3,5.2,3,75.0,3,5.2,0,,3,5.2,7,58.0,3,5.2,0,,3,5.2,58,6.0,3,5.2
2020-04-12,8,35.0,4,2.9,3,9.0,4,2.9,84,41.0,4,2.9,4,9.0,4,2.9,13,24.0,4,2.9,3,75.0,4,2.9,3,20.0,4,2.9,7,8.0,4,2.9,139,10.0,4,2.9
2020-04-13,8,73.0,5,2.7,8,36.0,5,2.7,129,25.0,5,2.7,5,21.0,5,2.7,15,21.0,5,2.7,8,73.0,5,2.7,4,50.0,5,2.7,1,1.0,5,2.7,182,12.0,5,2.7
2020-04-14,4,44.0,7,3.3,6,17.0,7,3.3,129,40.0,7,3.3,3,5.0,7,3.3,19,16.0,7,3.3,1,50.0,7,3.3,13,38.0,7,3.3,6,7.0,7,3.3,209,11.0,7,3.3
2020-04-15,4,13.0,4,1.8,6,29.0,4,1.8,187,28.0,4,1.8,0,,4,1.8,23,16.0,4,1.8,0,,4,1.8,3,43.0,4,1.8,3,5.0,4,1.8,219,13.0,4,1.8
2020-04-16,8,38.0,10,2.9,12,30.0,10,2.9,245,62.0,10,2.9,2,1.0,10,2.9,22,15.0,10,2.9,1,33.0,10,2.9,0,,10,2.9,2,3.0,10,2.9,341,17.0,10,2.9
2020-04-17,8,40.0,15,5.6,8,18.0,15,5.6,250,33.0,15,5.6,1,1.0,15,5.6,24,15.0,15,5.6,3,100.0,15,5.6,8,44.0,15,5.6,4,5.0,15,5.6,266,12.0,15,5.6
2020-04-18,4,22.0,9,2.9,11,85.0,9,2.9,263,66.0,9,2.9,6,21.0,9,2.9,17,10.0,9,2.9,0,,9,2.9,5,100.0,9,2.9,2,100.0,9,2.9,306,14.0,9,2.9
2020-04-19,6,60.0,7,2.2,8,14.0,7,2.2,344,61.0,7,2.2,6,100.0,7,2.2,23,32.0,7,2.2,1,50.0,7,2.2,3,100.0,7,2.2,3,100.0,7,2.2,312,12.0,7,2.2
2020-04-20,8,36.0,10,2.0,6,18.0,10,2.0,276,53.0,10,2.0,4,100.0,10,2.0,33,16.0,10,2.0,6,75.0,10,2.0,11,100.0,10,2.0,12,100.0,10,2.0,492,18.0,10,2.0
2020-04-21,8,27.0,9,2.1,7,54.0,9,2.1,282,47.0,9,2.1,7,100.0,9,2.1,37,29.0,9,2.1,3,100.0,9,2.1,5,63.0,9,2.1,10,77.0,9,2.1,434,15.0,9,2.1
2020-04-22,6,29.0,10,2.6,6,75.0,10,2.6,215,78.0,10,2.6,9,100.0,10,2.6,6,100.0,10,2.6,0,,10,2.6,10,83.0,10,2.6,20,100.0,10,2.6,390,13.0,10,2.6
2020-04-23,8,33.0,7,1.7,8,13.0,7,1.7,157,69.0,7,1.7,4,100.0,7,1.7,8,80.0,7,1.7,2,67.0,7,1.7,10,71.0,7,1.7,20,91.0,7,1.7,414,12.0,7,1.7
2020-04-24,21,55.0,4,0.8,10,16.0,4,0.8,304,77.0,4,0.8,11,16.0,4,0.8,37,97.0,4,0.8,6,75.0,4,0.8,18,100.0,4,0.8,12,17.0,4,0.8,503,14.0,4,0.8
2020-04-25,7,29.0,9,2.9,3,6.0,9,2.9,183,61.0,9,2.9,2,3.0,9,2.9,12,100.0,9,2.9,41,11.0,9,2.9,6,17.0,9,2.9,10,16.0,9,2.9,309,9.0,9,2.9
2020-04-26,7,29.0,5,1.2,5,6.0,5,1.2,322,43.0,5,1.2,12,8.0,5,1.2,33,97.0,5,1.2,16,94.0,5,1.2,11,69.0,5,1.2,60,26.0,5,1.2,418,12.0,5,1.2
2020-04-27,9,15.0,7,1.4,22,28.0,7,1.4,277,66.0,7,1.4,2,6.0,7,1.4,30,100.0,7,1.4,6,12.0,7,1.4,25,96.0,7,1.4,35,40.0,7,1.4,497,13.0,7,1.4
2020-04-28,3,25.0,3,0.5,55,30.0,3,0.5,391,73.0,3,0.5,5,100.0,3,0.5,23,96.0,3,0.5,5,100.0,3,0.5,8,11.0,3,0.5,12,23.0,3,0.5,549,13.0,3,0.5
2020-04-29,10,30.0,8,1.2,43,38.0,8,1.2,505,46.0,8,1.2,5,26.0,8,1.2,24,26.0,8,1.2,4,5.0,8,1.2,4,100.0,8,1.2,4,15.0,8,1.2,641,13.0,8,1.2
2020-04-30,2,5.0,5,0.9,31,13.0,5,0.9,489,52.0,5,0.9,8,80.0,5,0.9,18,86.0,5,0.9,30,77.0,5,0.9,4,80.0,5,0.9,19,9.0,5,0.9,564,11.0,5,0.9
2020-05-01,2,3.0,2,0.4,12,7.0,2,0.4,445,55.0,2,0.4,3,75.0,2,0.4,8,89.0,2,0.4,2,100.0,2,0.4,2,100.0,2,0.4,13,18.0,2,0.4,571,10.0,2,0.4
2020-05-02,6,8.0,5,0.9,15,12.0,5,0.9,320,43.0,5,0.9,5,5.0,5,0.9,25,93.0,5,0.9,2,100.0,5,0.9,13,28.0,5,0.9,4,1.0,5,0.9,552,9.0,5,0.9
2020-05-03,7,6.0,2,0.3,16,4.0,2,0.3,297,29.0,2,0.3,1,1.0,2,0.3,23,96.0,2,0.3,1,4.0,2,0.3,2,50.0,2,0.3,4,80.0,2,0.3,665,12.0,2,0.3
2020-05-04,7,8.0,5,0.7,6,5.0,5,0.7,315,28.0,5,0.7,2,1.0,5,0.7,3,60.0,5,0.7,2,4.0,5,0.7,4,67.0,5,0.7,3,5.0,5,0.7,688,11.0,5,0.7
2020-05-05,5,3.0,1,0.1,27,13.0,1,0.1,294,26.0,1,0.1,9,8.0,1,0.1,37,90.0,1,0.1,13,4.0,1,0.1,16,89.0,1,0.1,10,53.0,1,0.1,786,14.0,1,0.1
2020-05-06,4,3.0,3,0.4,17,8.0,3,0.4,275,21.0,3,0.4,1,2.0,3,0.4,6,43.0,3,0.4,1,3.0,3,0.4,4,80.0,3,0.4,2,1.0,3,0.4,790,13.0,3,0.4
2020-05-07,0,,13,1.8,13,4.0,13,1.8,240,22.0,13,1.8,1,5.0,13,1.8,25,13.0,13,1.8,37,5.0,13,1.8,11,100.0,13,1.8,3,2.0,13,1.8,706,12.0,13,1.8
2020-05-08,12,23.0,7,1.0,3,2.0,7,1.0,396,37.0,7,1.0,1,1.0,7,1.0,14,78.0,7,1.0,5,4.0,7,1.0,8,11.0,7,1.0,8,15.0,7,1.0,709,12.0,7,1.0
2020-05-09,4,6.0,8,1.3,10,10.0,8,1.3,269,42.0,8,1.3,1,2.0,8,1.3,21,100.0,8,1.3,22,13.0,8,1.3,3,27.0,8,1.3,7,1.0,8,1.3,636,12.0,8,1.3
2020-05-10,7,9.0,14,1.6,0,,14,1.6,208,17.0,14,1.6,1,4.0,14,1.6,13,68.0,14,1.6,30,16.0,14,1.6,3,100.0,14,1.6,16,4.0,14,1.6,887,16.0,14,1.6
2020-05-11,3,30.0,11,1.1,1,17.0,11,1.1,222,30.0,11,1.1,0,,11,1.1,25,89.0,11,1.1,2,2.0,11,1.1,0,,11,1.1,3,17.0,11,1.1,1034,14.0,11,1.1
2020-05-12,6,7.0,11,1.1,27,9.0,11,1.1,84,15.0,11,1.1,12,32.0,11,1.1,6,100.0,11,1.1,1,4.0,11,1.1,0,,11,1.1,12,6.0,11,1.1,969,14.0,11,1.1
2020-05-13,0,,19,1.6,3,4.0,19,1.6,122,15.0,19,1.6,0,,19,1.6,19,90.0,19,1.6,0,,19,1.6,1,100.0,19,1.6,8,50.0,19,1.6,1162,15.0,19,1.6
2020-05-14,0,,14,1.3,4,5.0,14,1.3,145,22.0,14,1.3,1,33.0,14,1.3,22,96.0,14,1.3,2,3.0,14,1.3,0,,14,1.3,0,,14,1.3,1041,14.0,14,1.3
2020-05-15,0,,15,1.2,11,11.0,15,1.2,69,15.0,15,1.2,1,100.0,15,1.2,11,100.0,15,1.2,0,,15,1.2,54,13.0,15,1.2,15,7.0,15,1.2,1202,14.0,15,1.2
2020-05-16,14,5.0,16,1.7,35,12.0,16,1.7,296,23.0,16,1.7,10,26.0,16,1.7,32,89.0,16,1.7,16,8.0,16,1.7,11,4.0,16,1.7,27,5.0,16,1.7,930,14.0,16,1.7
2020-05-17,15,5.0,14,1.1,58,11.0,14,1.1,163,14.0,14,1.1,6,8.0,14,1.1,86,16.0,14,1.1,6,3.0,14,1.1,5,5.0,14,1.1,16,9.0,14,1.1,1273,16.0,14,1.1
2020-05-18,10,13.0,21,1.3,70,16.0,21,1.3,277,27.0,21,1.3,4,6.0,21,1.3,26,4.0,21,1.3,19,6.0,21,1.3,9,9.0,21,1.3,10,11.0,21,1.3,1602,16.0,21,1.3
2020-05-19,30,17.0,21,1.7,69,19.0,21,1.7,382,16.0,21,1.7,0,,21,1.7,31,10.0,21,1.7,10,5.0,21,1.7,9,8.0,21,1.7,25,8.0,21,1.7,1251,15.0,21,1.7
2020-05-20,3,2.0,16,1.0,97,20.0,16,1.0,263,27.0,16,1.0,7,4.0,16,1.0,65,18.0,16,1.0,45,9.0,16,1.0,21,9.0,16,1.0,32,9.0,16,1.0,1617,16.0,16,1.0
2020-05-21,24,10.0,22,1.2,78,16.0,22,1.2,483,29.0,22,1.2,9,6.0,22,1.2,37,10.0,22,1.2,1,20.0,22,1.2,1,17.0,22,1.2,13,6.0,22,1.2,1773,17.0,22,1.2
2020-05-22,14,12.0,24,1.4,80,15.0,24,1.4,264,24.0,24,1.4,11,6.0,24,1.4,32,94.0,24,1.4,42,11.0,24,1.4,0,,24,1.4,41,20.0,24,1.4,1694,17.0,24,1.4
2020-05-23,10,3.0,20,1.1,113,18.0,20,1.1,368,23.0,20,1.1,13,4.0,20,1.1,23,7.0,20,1.1,34,18.0,20,1.1,17,9.0,20,1.1,17,8.0,20,1.1,1873,17.0,20,1.1
2020-05-24,34,17.0,28,1.8,108,30.0,28,1.8,604,24.0,28,1.8,7,4.0,28,1.8,34,11.0,28,1.8,12,8.0,28,1.8,26,15.0,28,1.8,35,8.0,28,1.8,1532,17.0,28,1.8
2020-05-25,21,22.0,21,1.1,53,20.0,21,1.1,239,20.0,21,1.1,1,100.0,21,1.1,3,1.0,21,1.1,9,9.0,21,1.1,16,10.0,21,1.1,21,10.0,21,1.1,1975,21.0,21,1.1
2020-05-26,17,9.0,21,1.8,104,10.0,21,1.8,287,25.0,21,1.8,9,3.0,21,1.8,17,6.0,21,1.8,18,10.0,21,1.8,33,10.0,21,1.8,18,10.0,21,1.8,1166,22.0,21,1.8
2020-05-27,20,6.0,22,1.4,159,19.0,22,1.4,329,25.0,22,1.4,16,8.0,22,1.4,17,5.0,22,1.4,49,27.0,22,1.4,40,15.0,22,1.4,45,25.0,22,1.4,1541,19.0,22,1.4
2020-05-28,11,10.0,15,0.7,127,28.0,15,0.7,666,32.0,15,0.7,29,9.0,15,0.7,41,98.0,15,0.7,37,20.0,15,0.7,27,15.0,15,0.7,48,28.0,15,0.7,2029,22.0,15,0.7
2020-05-29,54,14.0,23,0.9,194,17.0,23,0.9,500,23.0,23,0.9,24,9.0,23,0.9,26,96.0,23,0.9,45,16.0,23,0.9,52,17.0,23,0.9,26,15.0,23,0.9,2523,22.0,23,0.9
2020-05-30,54,19.0,28,1.6,74,17.0,28,1.6,510,16.0,28,1.6,21,9.0,28,1.6,50,17.0,28,1.6,67,12.0,28,1.6,79,10.0,28,1.6,100,18.0,28,1.6,1764,18.0,28,1.6
2020-05-31,68,21.0,40,1.6,100,19.0,40,1.6,528,22.0,40,1.6,36,9.0,40,1.6,51,13.0,40,1.6,30,20.0,40,1.6,29,8.0,40,1.6,20,10.0,40,1.6,2545,21.0,40,1.6
2020-06-01,63,14.0,22,0.9,180,24.0,22,0.9,457,22.0,22,0.9,21,7.0,22,0.9,93,25.0,22,0.9,38,19.0,22,0.9,48,14.0,22,0.9,48,27.0,22,0.9,2381,21.0,22,0.9
2020-06-02,57,16.0,37,1.3,383,24.0,37,1.3,690,23.0,37,1.3,42,10.0,37,1.3,43,14.0,37,1.3,89,14.0,37,1.3,41,12.0,37,1.3,40,9.0,37,1.3,2911,23.0,37,1.3
2020-06-03,66,11.0,37,1.4,227,22.0,37,1.4,576,19.0,37,1.4,39,10.0,37,1.4,0,,37,1.4,35,11.0,37,1.4,42,11.0,37,1.4,69,27.0,37,1.4,2695,22.0,37,1.4
2020-06-04,94,14.0,35,1.4,336,24.0,35,1.4,718,22.0,35,1.4,41,11.0,35,1.4,48,9.0,35,1.4,58,23.0,35,1.4,29,8.0,35,1.4,79,21.0,35,1.4,2423,19.0,35,1.4
2020-06-05,59,13.0,30,1.1,366,23.0,30,1.1,675,22.0,30,1.1,32,9.0,30,1.1,71,13.0,30,1.1,86,16.0,30,1.1,28,8.0,30,1.1,51,26.0,30,1.1,2828,20.0,30,1.1
2020-06-06,82,16.0,35,1.3,311,24.0,35,1.3,516,22.0,35,1.3,48,14.0,35,1.3,71,10.0,35,1.3,95,24.0,35,1.3,47,13.0,35,1.3,68,37.0,35,1.3,2635,21.0,35,1.3
2020-06-07,1,9.0,42,1.5,187,20.0,42,1.5,595,24.0,42,1.5,74,14.0,42,1.5,66,9.0,42,1.5,68,22.0,42,1.5,36,10.0,42,1.5,38,19.0,42,1.5,2743,21.0,42,1.5
2020-06-08,96,42.0,42,1.5,422,22.0,42,1.5,652,24.0,42,1.5,98,18.0,42,1.5,28,5.0,42,1.5,100,26.0,42,1.5,49,13.0,42,1.5,61,32.0,42,1.5,2735,21.0,42,1.5
2020-06-09,47,25.0,45,1.4,385,22.0,45,1.4,480,20.0,45,1.4,60,8.0,45,1.4,99,14.0,45,1.4,57,22.0,45,1.4,94,23.0,45,1.4,51,43.0,45,1.4,3171,22.0,45,1.4
2020-06-10,82,38.0,37,1.2,359,26.0,37,1.2,754,20.0,37,1.2,108,13.0,37,1.2,45,6.0,37,1.2,148,21.0,37,1.2,49,13.0,37,1.2,63,52.0,37,1.2,3190,20.0,37,1.2
2020-06-11,74,36.0,37,1.2,419,25.0,37,1.2,748,21.0,37,1.2,91,14.0,37,1.2,60,8.0,37,1.2,112,40.0,37,1.2,67,18.0,37,1.2,93,16.0,37,1.2,3187,20.0,37,1.2
2020-06-12,123,22.0,46,1.3,256,28.0,46,1.3,1001,23.0,46,1.3,114,14.0,46,1.3,86,12.0,46,1.3,77,25.0,46,1.3,58,12.0,46,1.3,129,26.0,46,1.3,3471,22.0,46,1.3
2020-06-13,91,16.0,44,1.5,419,26.0,44,1.5,937,25.0,44,1.5,127,21.0,44,1.5,34,10.0,44,1.5,165,26.0,44,1.5,64,16.0,44,1.5,3,13.0,44,1.5,2856,17.0,44,1.5
2020-06-14,93,32.0,32,1.0,364,26.0,32,1.0,694,24.0,32,1.0,74,12.0,32,1.0,54,9.0,32,1.0,240,51.0,32,1.0,53,14.0,32,1.0,8,53.0,32,1.0,3141,22.0,32,1.0
2020-06-15,142,19.0,38,1.2,428,29.0,38,1.2,777,23.0,38,1.2,137,19.0,38,1.2,21,18.0,38,1.2,133,33.0,38,1.2,61,16.0,38,1.2,70,23.0,38,1.2,3099,21.0,38,1.2
2020-06-16,92,22.0,53,1.4,553,31.0,53,1.4,1243,28.0,53,1.4,117,18.0,53,1.4,14,2.0,53,1.4,107,38.0,53,1.4,48,13.0,53,1.4,45,23.0,53,1.4,3862,22.0,53,1.4
2020-06-17,98,42.0,43,1.1,640,24.0,43,1.1,1095,24.0,43,1.1,190,26.0,43,1.1,4,29.0,43,1.1,191,34.0,43,1.1,62,16.0,43,1.1,84,31.0,43,1.1,4008,23.0,43,1.1
2020-06-18,81,33.0,38,1.0,363,24.0,38,1.0,1112,29.0,38,1.0,159,24.0,38,1.0,7,24.0,38,1.0,157,30.0,38,1.0,52,14.0,38,1.0,57,20.0,38,1.0,3803,23.0,38,1.0
2020-06-19,72,35.0,45,1.4,485,29.0,45,1.4,1094,29.0,45,1.4,178,30.0,45,1.4,3,2.0,45,1.4,96,21.0,45,1.4,58,15.0,45,1.4,119,47.0,45,1.4,3243,22.0,45,1.4
2020-06-20,93,54.0,37,1.1,491,37.0,37,1.1,1269,32.0,37,1.1,255,29.0,37,1.1,147,24.0,37,1.1,222,35.0,37,1.1,45,11.0,37,1.1,37,18.0,37,1.1,3240,23.0,37,1.1
2020-06-21,85,37.0,39,1.1,564,29.0,39,1.1,1091,29.0,39,1.1,230,38.0,39,1.1,113,25.0,39,1.1,167,18.0,39,1.1,60,15.0,39,1.1,158,35.0,39,1.1,3531,23.0,39,1.1
2020-06-22,102,34.0,38,1.1,707,26.0,38,1.1,1342,30.0,38,1.1,180,40.0,38,1.1,159,19.0,38,1.1,240,23.0,38,1.1,35,15.0,38,1.1,94,21.0,38,1.1,3480,22.0,38,1.1
2020-06-23,64,27.0,43,1.3,675,28.0,43,1.3,1293,26.0,43,1.3,235,29.0,43,1.3,120,19.0,43,1.3,197,22.0,43,1.3,23,33.0,43,1.3,63,24.0,43,1.3,3412,21.0,43,1.3
2020-06-24,99,29.0,37,1.1,633,25.0,37,1.1,1160,28.0,37,1.1,295,32.0,37,1.1,145,16.0,37,1.1,177,47.0,37,1.1,49,54.0,37,1.1,107,45.0,37,1.1,3462,21.0,37,1.1
2020-06-25,78,30.0,39,1.0,680,25.0,39,1.0,1456,27.0,39,1.0,202,31.0,39,1.0,40,7.0,39,1.0,335,20.0,39,1.0,73,42.0,39,1.0,133,24.0,39,1.0,3946,22.0,39,1.0
2020-06-26,127,19.0,40,1.0,555,26.0,40,1.0,1013,27.0,40,1.0,248,29.0,40,1.0,39,12.0,40,1.0,217,20.0,40,1.0,50,22.0,40,1.0,157,27.0,40,1.0,3868,21.0,40,1.0
2020-06-27,108,24.0,34,1.0,359,23.0,34,1.0,1641,32.0,34,1.0,263,33.0,34,1.0,73,6.0,34,1.0,238,28.0,34,1.0,62,29.0,34,1.0,194,32.0,34,1.0,3504,23.0,34,1.0
2020-06-28,119,23.0,43,1.1,515,26.0,43,1.1,1523,28.0,43,1.1,168,36.0,43,1.1,209,22.0,43,1.1,257,26.0,43,1.1,80,31.0,43,1.1,97,18.0,43,1.1,3809,21.0,43,1.1
2020-06-29,126,26.0,45,1.1,471,22.0,45,1.1,1640,28.0,45,1.1,199,33.0,45,1.1,89,9.0,45,1.1,213,22.0,45,1.1,70,26.0,45,1.1,210,27.0,45,1.1,4014,23.0,45,1.1
2020-06-30,103,21.0,64,1.7,493,28.0,64,1.7,1345,25.0,64,1.7,291,36.0,64,1.7,47,7.0,64,1.7,427,19.0,64,1.7,64,14.0,64,1.7,266,19.0,64,1.7,3682,20.0,64,1.7
2020-07-01,72,26.0,41,1.1,611,31.0,41,1.1,1365,23.0,41,1.1,272,38.0,41,1.1,119,18.0,41,1.1,324,20.0,41,1.1,293,18.0,41,1.1,179,26.0,41,1.1,3775,21.0,41,1.1
2020-07-02,88,18.0,38,0.9,496,23.0,38,0.9,1071,25.0,38,0.9,532,65.0,38,0.9,48,9.0,38,0.9,247,24.0,38,0.9,136,17.0,38,0.9,114,26.0,38,0.9,4019,22.0,38,0.9
2020-07-03,114,20.0,42,1.3,386,21.0,42,1.3,1110,27.0,42,1.3,325,31.0,42,1.3,115,21.0,42,1.3,180,23.0,42,1.3,144,20.0,42,1.3,200,33.0,42,1.3,3114,21.0,42,1.3
2020-07-04,119,31.0,29,0.9,362,22.0,29,0.9,903,23.0,29,0.9,180,28.0,29,0.9,48,13.0,29,0.9,217,12.0,29,0.9,85,21.0,29,0.9,28,17.0,29,0.9,3288,22.0,29,0.9
2020-07-05,115,25.0,55,2.0,490,24.0,55,2.0,1089,24.0,55,2.0,175,27.0,55,2.0,45,16.0,55,2.0,242,21.0,55,2.0,103,23.0,55,2.0,99,20.0,55,2.0,2738,20.0,55,2.0
2020-07-06,131,34.0,44,1.4,481,22.0,44,1.4,993,22.0,44,1.4,230,37.0,44,1.4,62,11.0,44,1.4,177,23.0,44,1.4,78,19.0,44,1.4,73,21.0,44,1.4,3201,22.0,44,1.4
2020-07-07,88,30.0,55,1.8,467,21.0,55,1.8,1179,23.0,55,1.8,392,25.0,55,1.8,58,14.0,55,1.8,144,24.0,55,1.8,82,23.0,55,1.8,162,23.0,55,1.8,3027,23.0,55,1.8
2020-07-08,116,27.0,46,1.3,394,21.0,46,1.3,1288,24.0,46,1.3,349,26.0,46,1.3,42,8.0,46,1.3,182,23.0,46,1.3,135,17.0,46,1.3,76,27.0,46,1.3,3489,22.0,46,1.3
2020-07-09,97,29.0,41,1.2,459,24.0,41,1.2,1051,25.0,41,1.2,288,33.0,41,1.2,69,12.0,41,1.2,271,18.0,41,1.2,117,30.0,41,1.2,148,23.0,41,1.2,3360,21.0,41,1.2
2020-07-10,101,30.0,37,1.3,311,19.0,37,1.3,946,25.0,37,1.3,227,34.0,37,1.3,57,14.0,37,1.3,165,28.0,37,1.3,90,24.0,37,1.3,44,25.0,37,1.3,2949,22.0,37,1.3
2020-07-11,116,31.0,30,1.1,297,29.0,30,1.1,986,26.0,30,1.1,229,36.0,30,1.1,39,14.0,30,1.1,218,28.0,30,1.1,113,29.0,30,1.1,78,20.0,30,1.1,2686,24.0,30,1.1
2020-07-12,85,25.0,47,1.8,426,22.0,47,1.8,1385,26.0,47,1.8,270,26.0,47,1.8,38,14.0,47,1.8,236,32.0,47,1.8,95,31.0,47,1.8,68,26.0,47,1.8,2666,24.0,47,1.8
2020-07-13,73,23.0,39,1.3,409,23.0,39,1.3,1344,24.0,39,1.3,329,39.0,39,1.3,70,15.0,39,1.3,304,26.0,39,1.3,87,22.0,39,1.3,67,17.0,39,1.3,3099,25.0,39,1.3
2020-07-14,125,27.0,33,1.0,581,26.0,33,1.0,1394,25.0,33,1.0,326,40.0,33,1.0,69,15.0,33,1.0,269,24.0,33,1.0,134,23.0,33,1.0,115,34.0,33,1.0,3163,24.0,33,1.0
2020-07-15,83,27.0,33,0.9,367,21.0,33,0.9,1230,23.0,33,0.9,241,30.0,33,0.9,56,13.0,33,0.9,198,21.0,33,0.9,128,32.0,33,0.9,182,39.0,33,0.9,3533,25.0,33,0.9
2020-07-16,139,31.0,39,1.4,459,23.0,39,1.4,1098,23.0,39,1.4,297,33.0,39,1.4,59,13.0,39,1.4,367,23.0,39,1.4,142,30.0,39,1.4,206,54.0,39,1.4,2733,21.0,39,1.4
2020-07-17,97,33.0,51,1.7,336,23.0,51,1.7,742,25.0,51,1.7,249,40.0,51,1.7,81,21.0,51,1.7,219,30.0,51,1.7,110,29.0,51,1.7,39,19.0,51,1.7,3034,23.0,51,1.7
2020-07-18,148,33.0,34,1.3,316,25.0,34,1.3,1157,26.0,34,1.3,235,38.0,34,1.3,29,11.0,34,1.3,204,19.0,34,1.3,130,34.0,34,1.3,9,3.0,34,1.3,2709,25.0,34,1.3
2020-07-19,91,30.0,37,1.5,378,21.0,37,1.5,1326,26.0,37,1.5,230,26.0,37,1.5,73,19.0,37,1.5,334,27.0,37,1.5,117,30.0,37,1.5,76,21.0,37,1.5,2459,23.0,37,1.5
